Region,Sub-region,Country,ISO3 code,M49 code,RE or Non-RE,Group Technology,Technology,Sub-Technology,Producer Type,Year,Electricity Generation (GWh),Electricity Installed Capacity (MW)
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar photovoltaic,Solar mini-grids,Off-grid electricity,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,All types,2012,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2011,3.942,2.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2012,5.519,3.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2013,84.359,153.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2014,360.299,328.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2015,360.299,328.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2016,360.299,328.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2017,360.299,328.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2018,360.299,328.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2019,360.299,342.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2020,360.299,342.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2021,360.299,342.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2022,360.299,342.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Concentrated solar power,On-grid electricity,2023,0,342.5
Asia,Southern Asia,India,IND,356,Total Renewable,Solar energy,Solar thermal energy,Solar thermal energy,All types,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2000,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2001,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2002,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2003,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2004,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2005,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2006,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2007,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2008,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2009,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2010,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2011,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2012,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2013,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2014,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2015,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2016,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2017,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2018,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2019,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2020,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2021,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2022,0,0
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2000,1318.906,941
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2001,1536.854,1563
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2002,2205.768,1606
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2003,2550.562,2461
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2004,3923.078,3813
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2005,5561.864,4433.9
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2006,6873.692,6315
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2007,9387.048,7844.52
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2008,11835.131,10242.5
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2009,14595.036,10925
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2010,16104.034,13184
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2011,19528.142,16179
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2012,23069.18,17299.7
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2013,24639.953,18420.4
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2014,27235.366,22465.3
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2015,31872.871,25088.19
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2016,36273.128,28700.44
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2017,47669.778,32848.46
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2018,55008.662,35288.1
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2019,62688.878,37505.18
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2020,63522.265,38558.6
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2021,62272.48,40067.265
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2022,69433.592,41929.78
Asia,Southern Asia,India,IND,356,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2023,0,44736.24
